,Movie Name,Movie Id,Review Content,flixter Rating,User Rating,Genre(s),Not A Movie?,Release Date,Production Company
151,Legion of Super-Heroes,7e63f52e-e38a-3a43-a27c-fa11390b020c,"More like supergirl rather than legion. Am I the only think that brainiac and super girl relationship is too rush and trash? The movie however are able to deliver the super girl's struggle in the new world, but the superhero in 31st century world is kinda nerfed. The scene of batman and clark is too short, audience might be looking forward to see their connection with super girl instead of just throwing her away to the 31st century.",6.0,3.0,"Action,Adventure,Animation",FALSE,2023-02-07,Unknown
152,Legion of Super-Heroes,7e63f52e-e38a-3a43-a27c-fa11390b020c,More Supergirl than Legion but a lot of fun.,6.0,3.5,"Action,Adventure,Animation",FALSE,2023-02-07,Unknown
153,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Jim is the best comedian alive! And he delivers another classic performance. Absolutely hilarious and man, the balls this man has to take shots like he does…it's great! Fearless comedy at its best. Will watch many many times",5.0,4.5,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
154,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"High n' Dry misses most of its marks, especially when Jim Jefferies decides to weigh in on trans issues in a way that might make a teenage boy laugh, but make most functioning adults cringe. The bits on either side of the nearly 15 minute trans rant are salvageable, some even approach the concept of comedy, but largely this felt like an ""edgy"" comic screaming into the void. ""They cut the dick off, then scoop out the innards with a spoon,"" is a paraphrased quote directly from the special. Unless children are his target audience, Jefferies should try to craft some jokes for adults next time.",5.0,1.5,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
155,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Honestly the best comedy show I've seen, it's as raunchy as it can get and that's what makes true great comedy imo.",5.0,5.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
156,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Not his strongest special but Jim Jeffries is still going strong. His is, no doubt, great at his craft. For the first time in his career he looks healthy.",5.0,3.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
157,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,Jim Jefferies is still smashing it out of the ball park with his comedy! Glad to see him return.,5.0,5.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
158,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,His obsession of eugenics in this special made himself special in multiple ways.,5.0,1.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
159,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,The best special from him yet.,5.0,5.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
160,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Absolutely terrible compared to his other specials... I didn't laugh once, perhaps a little chuckle. I would be very p*ssed off if I went and paid for this show.",5.0,0.5,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
161,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Jim has some really good things happening in his life, good for him, but maybe not good for his comedy.",5.0,2.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
162,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"It's still funny, it's just not pant wetting levels of funny, unlike his previous specials, which were far better.",5.0,3.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
163,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"It's not for everybody. Funny enough, but could easy offend others.",5.0,4.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
164,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Some good, some bad. I don't get his attacks on Greta Thunberg. Turning that into a bit about killing newborns was simply bad taste. And that was the closer!
I have liked his other shows so was eager to see this one, but was disappointed.",5.0,2.5,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
165,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Hilarious , the man's done it again. 
Anyone down voting this is a hater. 
The special is great. 
Well done ya c**t.",5.0,5.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
166,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Jefferies is back - and it's good to see the new material.  He's always been funny, but the new material seems to come from a better place.  Still crude and outrageous - but that's the point.",5.0,4.5,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
167,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Sux. His schtick is lame. It's alright to be crude if you're funny, he isn't. I don't know how people laugh at this, but hey...",5.0,1.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
168,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"Really wasn't worth watching, think I laughed once.",5.0,0.5,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
169,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,Not his best. No big laughter moments,5.0,2.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
170,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"It looks like the, possibly perceived, push towards politically correct comedy is officially dead with this special.  Jim Jeffries is back with this Netflix special filmed in Canada and it is very, very funny.   Jim has not changed one ounce of his vulgar, raucously funny and vitriolic humor.    His unique approach to talking about himself and the world through personal narrative and commentary on some of the modern lunacy we experience every day is great.   Jim's connection with his audience is magnetic.   His use of his language and his Australian accents, as well as his understanding of the image he has created, are all tools in his comedy arsenal.   I loved this special as much as I loved his prior ones, and that is a whole lot.",5.0,4.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
171,Jim Jefferies: High n' Dry,1d3614d3-0daa-4de4-9216-7f38188656d2,"This pains me to say this, but Jim you've lost your touch!
I fell asleep..",5.0,1.0,"Comedy,Stand-Up",FALSE,2023-02-14,Unknown
172,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"I love shlock movies like this, as long as the mix between good action and hammy dialogue is right. Himmler not dead and an Israeli spy is after him? Too good too miss.",4.4,4.5,"Action,War",FALSE,2023-01-27,Unknown
173,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"This wasn't just low budget, it was made on a shoestring. It was dire.",4.4,1.5,"Action,War",FALSE,2023-01-27,Unknown
174,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"This should win many awards, at the Razzies. This is by far the worst attempt at a war film, that I'm guessing, was also trying to be funny in a Inglourious Basterds kind of way, but not even a smirk was cracked - more like cringe moments. This felt more like a long, dragged out bad SNL sketch. The 102 min runtime felt endless with terrible pacing and long dragged out and mostly unnecessary scenes. At best, this should've been a short film. The story was just flaccid, lame, and boring. I've seen better cast performances in a high school drama class, but I'm sure most of the blame falls on writer and director Phil Blattenberger's inexperience on how to direct his cast properly. I'm not sure why this nonsense was even made. The bogus high reviews are more entertaining. It's a very generous 3/10 from me, being very forgiving for many rookie mistakes by a newb filmmaker. Blattenberger should've at least consulted a more experienced filmmaker for the many needed areas of improvement.",4.4,1.5,"Action,War",FALSE,2023-01-27,Unknown
175,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"acting sucked

prettty 

- also script was bad",4.4,2.5,"Action,War",FALSE,2023-01-27,Unknown
176,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"Are you missing classic action films? Condor's Nest takes you on an action-packed thrill ride where the bad guys are clearly the BAD guys! After our good ole American unlikely hero watches his flight crew buddies gunned down by a particularly nasty Nazi (aren't they all?), we follow his quest for vengeance to South America where he meets some unlikely allies. It's unclear who to trust as the adventure unfurls. Al Pagano is clearly the stand out---his Albert Vogel is such an engaging character and he continues to surprise from the moment he enters to the end of the film. This is the well, let's go to Argentina and make 'em pay adventure revenge movie that makes the audience cheer for justice. Condor's Nest is an adventure worth the watch!",4.4,5.0,"Action,War",FALSE,2023-01-27,Unknown
177,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"I think this was a surprisingly fun movie. Great storyline and I feel like this director is going places, as is the mostly unknown leading cast. I was totally invested in the storyline the whole time",4.4,5.0,"Action,War",FALSE,2023-01-27,Unknown
178,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"Poorly written, actors and acting was horrible, CGI/special effects was also bad. for example, in the beginning of the movie it shows a crew member sleep while taking flak from German guns, (BS) speaking from experience in combat, no one sleeps while engaging in combat. also, the plane gets shot down and the scene shows the crew on the ground near the wreckage and they all look super clean and ready for Sunday mass. That's just a few of many discrepancies I found on this movie. Not too much thought and work went into making this movie. here's a tip - if you decide to make a war movie why not hire veterans that have actually been in combat as advisors!",4.4,0.5,"Action,War",FALSE,2023-01-27,Unknown
179,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,Fun action flick with a great cast!,4.4,5.0,"Action,War",FALSE,2023-01-27,Unknown
180,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"Raw, gritty, low budget indie in the style of 50's post war films. Fun, punchy dialogue and good acting highlight this film with a plot that keeps moving and twisting all the way to the final scene. Great performances from actors you know and a few to you don't. That and an anti-hero who makes wrong decisions for the right reasons.",4.4,4.5,"Action,War",FALSE,2023-01-27,Unknown
181,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,The performance by the actor named Al Pagano was fantastic,4.4,5.0,"Action,War",FALSE,2023-01-27,Unknown
182,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"I saw this film in the theater and loved it. It has a very interesting premise and focuses on events after World War II with a portion that took place during the war. Most of the film is set in South America and features great scenery with some beautiful sets. Its like an adventure revenge film with lots of twists and turns that draws you in and keeps you on your toes. I am not a history buff, but I have read that some Nazi's fled to South America after they lost the war so I wonder if there is some truth behind the premise of the film. The film has great talent with solid acting featuring familiar faces and newcomers.",4.4,4.5,"Action,War",FALSE,2023-01-27,Unknown
183,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,It was a great film. I enjoyed it from start to finish.,4.4,5.0,"Action,War",FALSE,2023-01-27,Unknown
184,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"Fun action-thriller movie from beginning to end! Great acting throughout, beautifully shot. Will definitely be watching this a second time.",4.4,5.0,"Action,War",FALSE,2023-01-27,Unknown
185,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,Has the ethos of an old western - fun and entertaining!,4.4,4.0,"Action,War",FALSE,2023-01-27,Unknown
186,Left Behind: Rise of the Antichrist,fdb3160f-5d19-3cd4-a21f-2cc65093ce86,"Great fun flick! Action and good acting. Sets are beautiful and the storyline, though a bit crazy and has some holes, is fun to follow and has some real revenge reward! Go see this one!",4.4,5.0,"Action,War",FALSE,2023-01-27,Unknown
187,Left Behind: Rise of the Antichrist,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"""Somebody I Used to Know"" is a sweet and honest addition to the romantic comedy genre. This movie definitely leans more into the dramatic side, but I think it comes from a place of honesty and is told with many humorous moments. The characters make plenty of mistakes but I think it makes them feel more genuine. I respected the ending of the movie went with and think it is something most young people reflecting on the people we used to know when we were younger can connect with. Overall, it is a charming movie that hits some familiar genre beats, but also has some sharp writing that gives it a voice of its own.",7.3,3.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
188,Left Behind: Rise of the Antichrist,15ef8941-65ce-4e10-b83e-0ccd2597d56f,A woefully unfunny script sinks  great work from its star.,7.3,1.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
189,Left Behind: Rise of the Antichrist,15ef8941-65ce-4e10-b83e-0ccd2597d56f,A very enjoyable movie. Great acting. Great little twists. ,7.3,4.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
190,Left Behind: Rise of the Antichrist,15ef8941-65ce-4e10-b83e-0ccd2597d56f,More Alison Brie and Danny Pudi on my screen please!!!,7.3,4.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
191,Left Behind: Rise of the Antichrist,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"Top-tier romcom! 
No doubt will watch it again",7.3,5.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
192,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"This film is truly a drama, romance, and striking comedy. Fantastic cast, storyline, and one of the better movies I've seen recently.",7.3,5.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
193,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"Dave Franco and Alison Brie has done it again! Along with the rest of the cast, they were all amazing. They swerved some of the usual tropes and the ending was very nice.",7.3,4.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
194,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,A few friends recommended this one. It's a smarter version of what you might think,7.3,4.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
195,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"More drama than comedy, but not in a bad way! I really loved it",7.3,4.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
196,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,Worst movie ever! Story is too cliche,7.3,0.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
197,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,Alison Brie is a treasure. Put her in everything!,7.3,5.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
198,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,A fun story that has some twists and turns. Definitely worth a watch!,7.3,4.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
199,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,My girlfriend wanted to watch this and I ended up really getting sucked in. It's a fun ride and I loved all the actors. Great ensemble,7.3,4.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
200,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,Every word out of Haley Joel osment's mouth had me on the floor! Two very big thumbs up!,7.3,4.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
201,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"It was almost unwatchable from the beginning.  So predictable and boring.  Too bad because there was a great cast, but the story line, oof.",7.3,0.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
202,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,It was a fun movie. I enjoyed watching it,7.3,3.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
203,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"I don't normally watch romcoms, but I actually really enjoyed this. Definite recommend",7.3,5.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
204,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,This is one of the stupidest movies I've ever seen. Run away as fast as you can.,7.3,0.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
205,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"Filme gostoso para passar o tempo! Drama e comédia na medida certa. Recomendo!
Ps: Os personagens coadjuvantes dão um show!",7.3,3.0,"Romance,Comedy",FALSE,2023-02-10,Unknown
206,The Last Deal,15ef8941-65ce-4e10-b83e-0ccd2597d56f,"Somebody I Used to Know is a pleasantly funny, quite enjoyable romantic comedy. No world breaker but a very nice way to pass the time. Ally is a TV reality show producer. When her previously successful show gets cancelled she decides to return home to Washington state for a reset. There she meets Sean, who she was in strong relationship with many years ago. They instantly click again and Ally thinks they might be able to get together again. But the next day she finds out he is actually engaged to Cassidy. So ensues a dilemma for Ally as deep down she wants to stop the marriage but doesn't know how. She also gets to know Cassidy and like her as she reminds her of herself many years ago. It makes for many awkward situations and back and forth as the film navigates the perils of love. It's all fairly entertaining without any real weight. But it's worth a watch alone for the presence of Alison Brie as Ally. Her sweetness and humour are always a winning combination.",7.3,3.5,"Romance,Comedy",FALSE,2023-02-10,Unknown
207,The Last Deal,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"I only watched this movie because they filmed at the university of Redlands which I just recently graduated from. It was fun seeing all the school buildings and campus I once walked through. The movie overall was not great. Script bad, plot bad. At times humorous",3.4,2.5,Comedy,FALSE,2023-03-03,Unknown
208,The Last Deal,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"A fun, escapist romp, if you're looking for light hearted diversion. Or if you've ever wondered where the mysterious JD Salinger might have felt safe enough to make an appearance! Some small out of the way college maybe?",3.4,4.0,Comedy,FALSE,2023-03-03,Unknown
209,The Last Deal,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"I don't understand some of the reviews for this film. It strikes me as more of a European than an American film, something beyond logic, definitely NOT a rom-com.  I can see that it was marketed that way, but there's no evidence for intention. Really solid performances from Michael Shannon, Kate Hudson, Don Johnson, Jimmi Simpson and the rest of the supporting cast. I was hooked from the first frame.",3.4,4.0,Comedy,FALSE,2023-03-03,Unknown
210,The Last Deal,60fa571c-eb93-344b-9dd4-6c42620bf6ae,I really enjoyed the movie! What a great cast! The setting and locations used in the movie were outstanding and I loved the scenes that displayed the beautiful University of Redlands campus and other locations in Redlands! I saw the movie in a theater and look forward to seeing it again on tv!,3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
211,The Last Deal,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"This is a beautifully poignant and comedic tale about insecurity, representation, and trust, a trust we must have in each other as writers, humans, and more importantly, a trust we must learn to have for ourselves.",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
212,Elizabeth: A Portrait in Part(s),60fa571c-eb93-344b-9dd4-6c42620bf6ae,This is a charming movie.  Funny and poignant.  Michael Shannon and Kate Hudson are really sweet together.  And the plot is a clever rumination about celebrity and the literary world today.  Don Johnson is very good too!,3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
213,Elizabeth: A Portrait in Part(s),60fa571c-eb93-344b-9dd4-6c42620bf6ae,"This small, intimate movie is going to play way better streaming on one's home screen than in a theater. It's a film of moments, small kernels of craft from a good, talented cast, meant to be savored from the pillowed cushions of one's own couch.

Michael Shannon as the main character Shriver, provides a perfect example when he's asked to read aloud from GOAT, the masterpiece he's pretending to have written, by Kate Hudson's character, Prof. Simone Cleary. Trapped, he haltingly begins, but as the text's scansion sinks in, he shifts from a halting undifferentiated reading to one filled with meaning and rhythm, as if he's finally accessed his real self. 

That's what good, small movies do. They offer the intimacy of craft usually lost in the bluster of bigger films.",3.4,3.5,Comedy,FALSE,2023-03-03,Unknown
214,Elizabeth: A Portrait in Part(s),60fa571c-eb93-344b-9dd4-6c42620bf6ae,"A wonderfully written and directed movie with an amazing performance from Michael Shannon. A funny, meaningful must-watch!",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
215,I Got a Monster,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"This was a really fun and clever watch-- very literary and quirky. Shannon delivered, also loved Kate Hudson in it. The story kept me guessing until the end, + some good laughs. Worth the watch!",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
216,I Got a Monster,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"Terrible soundtrack. Shows how poor the story delivery is.
Why are so many comedies not natural in what people would really do. 
Movies are getting so processed now. This is one of them that totally misses the point.",3.4,2.0,Comedy,FALSE,2023-03-03,Unknown
217,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"This is a quiet, humorous movie with a good bit of pathos that takes us into the world of academic nutballs at a literary conference, where the longings and missed opportunities portrayed are sometimes very close to home. The actors are perfect. It's cathartic to be on this bittersweet romp with them.",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
218,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"I loved this film, though some of the comedy had a bit of an inside-joke feel to it. Still, the world of literary ambition (or any ambition) came across. The humor is more droll than bust-a-gut funny, which I like. Kate Hudson is just incredible in it. The best thing I've seen her do, perhaps it was going toe-to-to with the great Michael Shannon. Or maybe the directing. It doesn't matter. The supporting cast was perfect. Da'Vine Joy Randolph was funny and perfect.  I loved the young woman who played the hotel clerk. Her facial expressions along were priceless. And the scene where Shannon as Shriver seduces Kate Hudson's Simone with literature was my favorite moment in the movie. Yes, Michael Shannon can just read something and steal the show.",3.4,4.5,Comedy,FALSE,2023-03-03,Unknown
219,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,I enjoyed the movie for its humor and story line. I will be seeing the movie again.😉,3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
220,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"As Shriver appears to be a handyman masquerading as an author, this is an art film masquerading as a rom-com. As Shriver morphs into a writer this film becomes a subversive take on the genre of mistaken identity comedies. The whole thing unwinds at the end with Shakespearean brilliance.",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
221,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"Funny, romantic, and featuring great performances by Kate Hudson, Michael Shannon, and others, this is a terrific evening at the theatre. Though it's only director and screenwriter Michael Maren's second movie, and production was reportedly plagued by health issues and the Covid pandemic, Maren scores where so many veteran filmmakers have failed this year with their bloated, pretentious productions. The good humor of this fable means that some of its more pointed digs land before you quite realize it, but that makes it all the better.",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
222,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,I thought it was very funny and engaging. I loved the story line and the cast was wonderful. It didn't drag at all. I highly recommend it,3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
223,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"Full disclosure I went to grad school with the book's author Chris Belden. I read his manuscript ""Shriver"" there and loved it. Having his book brought to life with Kate Hudson as lead was truly amazing. Especially cool was the way the movie director put author Chris in a cameo as a guitar-playing Shriver fan. Michael Shannon did a great job as Shriver and I've been a fan of Zach Braff since Scrubs and Don Johnson since Miami Vice, so A+ on the casting. If you're looking for intelligent drama, romance, dashes of comedy, and a twist ending, this is it. If you want an overdose of CGI, 3-D, or lots of things blowing up, this movie won't be for you. Was happy to see this movie on day 2 of its release. Cheers!",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
224,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"I loved it... Throughout provoking and entertaining, A Little White Lie explores reality (fact) vs imagination (fiction) and how we all evaluate or ignore the ingrained imposter syndrome that confronts us all at one moment or another. Great directing by Michael Maren beings the characters to life and Kate Hudson and Michael Shannon have a subtle yet yearning chemistry. Don't miss this movie!",3.4,4.5,Comedy,FALSE,2023-03-03,Unknown
225,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"amazing performances, clever writing, funnier than expected.",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
226,Everything Everywhere All at Once,60fa571c-eb93-344b-9dd4-6c42620bf6ae,"Loved it. Smart, funny, and Shannon leads a great cast.",3.4,5.0,Comedy,FALSE,2023-03-03,Unknown
227,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,"THE CRITICS ARE WRONG ON THIS ONE
Like Life

This movie is a funny…brutal and heartbreaking film, anchored with fantastic and emotionally devastating performances by Florence Pugh and Morgan Freeman, that forces us to confront our grief our fate our mistakes and the consequences of those mistakes  but also leaves you with an offer of hope. Bring tissues",5.3,5.0,Drama,FALSE,2023-03-24,Unknown
228,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,"I came in expecting great performances from Morgan Freeman and Florence Pugh and I was not disappointed. Zach Braff's script hit home for me having been around addiction my whole life, he got the nuances correct even with throwing in the trope of rummaging under the sink for old pill bottles (it's a trope for a reason) and the hidden bottle of whiskey in the china cabinet (my dad hid vodka). It can be a bit triggering if you grew up in that world - hence Braff getting the script right. Molly Shannon was perfect on pushing the buttons of all enablers who think they are helping, and played the part teetering on the truth edge of annoying. But the love within and throughout the movie drives the story. Well done to the amazing cast. Well done Zach. I'll be watching this again!",5.3,5.0,Drama,FALSE,2023-03-24,Unknown
229,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,Halfway thru this movie I stopped and looked at my daughter and said wow the acting in this movie is amazing I loved how the movie wasn't predictable great story great emotion,5.3,4.5,Drama,FALSE,2023-03-24,Unknown
230,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,"This is the most beautiful movie about someone surviving a tragic event, struggling to fight through the pain, and ultimately trying to become a better person because of it. Its a must see.",5.3,5.0,Drama,FALSE,2023-03-24,Unknown
231,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,"So realistic.  It felt like you were part of the main character. Zach Braff did a phenomenal job at producing this very well made film about love, tragedy, addiction , heartbreak and forgiveness.",5.3,5.0,Drama,FALSE,2023-03-24,Unknown
232,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,"It was a great movie, I loved every minute of it. Lots of good with a little dysfunction and a whole lot of forgiveness, highly recommend!",5.3,4.5,Drama,FALSE,2023-03-24,Unknown
233,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,It was an absolutely gripping and heartbreaking movie. Some of the scenarios may not really happen in life but it was well executed and the acting was incredible by all.,5.3,5.0,Drama,FALSE,2023-03-24,Unknown
234,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,Such a beautiful movie. Beautifully moving and written so well. Cried my eyes out. 10/10 definitely recommend.,5.3,5.0,Drama,FALSE,2023-03-24,Unknown
235,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,The touch of humanism thats needed in todays world. Loved it!,5.3,5.0,Drama,FALSE,2023-03-24,Unknown
236,Everything Everywhere All at Once,e57b77db-b166-41f4-88b7-48601fd7cffe,"Ignore the critics (they tend to be overly in love with themselves). The movie was a smidge contrived but really good, Interesting and well done. I even cried a little (more than a little). Florence is outstanding (although she could do a Burger King commercial and her performance would be Oscar worthy). Again...ignore the critics.",5.3,4.0,Drama,FALSE,2023-03-24,Unknown
237,Knock at the Cabin,e57b77db-b166-41f4-88b7-48601fd7cffe,this was inspirational and beautiful,5.3,5.0,Drama,FALSE,2023-03-24,Unknown
238,Knock at the Cabin,e57b77db-b166-41f4-88b7-48601fd7cffe,"""A Good Person"" is a good movie. Florence Pugh has come a long way from ""Fighting with My Family"". This is one of the best performances I've seen her do. She even manages to steal the scenes acting opposite of Morgan Freeman. If you get a chance I recommend seeing this movie.",5.3,4.0,Drama,FALSE,2023-03-24,Unknown
239,Knock at the Cabin,e57b77db-b166-41f4-88b7-48601fd7cffe,This is one of the best movies I've seen in years. Thank you for depicting recovery and the grieving process in a real way. I can't wait to see it again.,5.3,5.0,Drama,FALSE,2023-03-24,Unknown
240,Knock at the Cabin,e57b77db-b166-41f4-88b7-48601fd7cffe,It was very human and real,5.3,4.0,Drama,FALSE,2023-03-24,Unknown
241,Knock at the Cabin,e57b77db-b166-41f4-88b7-48601fd7cffe,"Loved it. As usual, Morgan Freeman was amazing! The young lady that was a singer performed greate also",5.3,5.0,Drama,FALSE,2023-03-24,Unknown
242,Knock at the Cabin,e57b77db-b166-41f4-88b7-48601fd7cffe,Please see this movie!! It’s beautiful and well written and I hope Florence Pugh is remembered at Oscar time!,5.3,5.0,Drama,FALSE,2023-03-24,Unknown
